LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),( /frame),( ),(frame),( ),( ),( ),
ID1168610 ? ID1168887,0,1168610,1168887,0.132728902008317,0.8334263035210052,0.5525005989189913,0.5525005989189913,28.5,181.50847148541115,168.4176337312113,0.0,
ID1167877 ? ID1168592,0,1167877,1168592,0.16257245376757934,0.3927093113107965,1.0792548299397073,1.0792548299397073,25.5,192.08647542796479,185.3235885640141,0.0,
ID1167861 ? ID1168579,0,1167861,1168579,0.06813530757195019,0.00574893890127562,0.1656294685847541,0.1656294685847541,25.5,182.34129599367895,166.6573796397723,0.0,
ID1173608 ? ID1173882,0,1173608,1173882,0.12261278715750579,0.6447518057598902,0.5100425524747866,0.5100425524747866,53.5,178.36389196872778,166.62496162046907,0.0,
ID1175054 ? ID1174962,0,1175054,1174962,0.11463081657682406,0.8770172149559464,0.7043682443480836,0.7043682443480836,57.5,207.58997040736313,227.473440360273,0.0,
ID1173630 ? ID1173918,0,1173630,1173918,0.21240556469515082,0.2837942526584452,1.8332495281187506,1.8332495281187506,53.5,189.50916762562332,205.75134253931722,0.0,
ID1167897 ? ID1167876,0,1167897,1167876,0.1921858500527983,0.40241635378838825,1.3913755214846208,1.3913755214846208,23.5,192.60191029477073,183.51050880526495,0.0,
ID1168592 ? ID1168463,0,1168592,1168463,0.15623232894417094,0.14201964128989006,0.9973714259798426,0.9973714259798426,26.5,191.77335486058888,186.31082260656729,0.0,
ID1165829 ? ID1165997,0,1165829,1165997,0.12406610821824149,0.35928512285996617,0.44445161948046813,0.44445161948046813,10.5,189.91329358820684,172.23034684106858,0.0,
ID1174330 ? ID1175041,0,1174330,1175041,0.21521035598705507,0.298693475275276,1.5035186210012594,1.5035186210012594,56.5,190.9701247356781,210.60746738284394,0.0,
ID1173882 ? ID1173952,0,1173882,1173952,0.20006391818473823,0.0046941878628225155,1.0336941985080164,1.0336941985080164,54.5,177.73607888040715,167.0739923664122,0.0,
ID1170352 ? ID1170196,0,1170352,1170196,0.10693781559105364,2.9519369616783178,0.7544069438132698,0.7544069438132698,36.5,180.77985474214267,169.16593156130156,0.0,
ID1173992 ? ID1174330,0,1173992,1174330,0.2215693052194908,0.24331624747573205,2.098431827944846,2.098431827944846,55.5,190.45885282857287,208.90093194297515,0.0,
ID1174294 ? ID1174975,0,1174294,1174975,0.16179584921643375,1.2942176949483537,0.8385517871132662,0.8385517871132662,56.5,177.07818507856786,168.26118914590464,0.0,
ID1173076 ? ID1173320,0,1173076,1173320,0.2686762388893551,0.20180731656206044,2.0227417671720866,2.0227417671720866,51.5,201.7646776330635,216.38564937231556,0.0,
ID1169731 ? ID1169931,0,1169731,1169931,0.10253642741501756,2.219453769956795,0.5152500221429293,0.5152500221429293,34.5,180.93906577963662,169.0768388325502,0.0,
ID1167834 ? ID1167864,0,1167834,1167864,0.10514746290528387,2.043497580300201,0.2300191103403645,0.2300191103403645,23.5,182.91272558593573,166.19767761107255,0.0,
ID1166868 ? ID1167211,0,1166868,1167211,0.08101306924263274,1.0229969885879493,0.3574940562871163,0.3574940562871163,15.5,188.8954741657003,172.25736588927543,0.0,
ID1171646 ? ID1172151,0,1171646,1172151,0.14119521343947872,0.3630645274135279,1.3626632597086046,1.3626632597086046,44.5,192.18758350485683,199.70778837010556,0.0,
ID1174951 ? ID1175073,0,1174951,1175073,0.2032838154808444,0.7377676406717859,1.3584845438470086,1.3584845438470086,58.5,190.85609435323067,212.6133247877234,0.0,
ID1172982 ? ID1173072,0,1172982,1173072,0.1791590493601639,2.688788726502866,1.3624263628358186,1.3624263628358186,50.5,188.61793616510678,201.28473002159828,0.0,
ID1167326 ? ID1167499,0,1167326,1167499,0.12056175321365603,1.2625393821823077,0.6057183965549915,0.6057183965549915,19.5,188.50881430629715,173.3307695567421,0.0,
ID1169931 ? ID1170352,0,1169931,1170352,0.0752548087976257,1.9413668223655696,0.3950682169083078,0.3950682169083078,35.5,180.87045164851662,169.32947161123747,0.0,
ID1171611 ? ID1171438,0,1171611,1171438,0.08068074377559753,1.3975834355645949,0.6256211057030259,0.6256211057030259,46.5,180.98452228911998,171.65956638083077,0.0,
ID1167524 ? ID1167888,0,1167524,1167888,0.09952963311383078,0.10777816678787319,0.22738951591117434,0.22738951591117434,17.5,188.5863964284827,172.63965333973866,0.0,
ID1168621 ? ID1168915,0,1168621,1168915,0.1872133800917397,0.5086493118427137,1.038295166394446,1.038295166394446,28.5,190.6296286068582,187.66054472221452,0.0,
ID1170229 ? ID1170161,0,1170229,1170161,0.11040301060190871,0.8878056509513631,0.6842906264173876,0.6842906264173876,37.5,190.26792570252286,192.9141761214036,0.0,
ID1170721 ? ID1171128,0,1170721,1171128,0.1157398680489432,0.3646816250416147,1.1988949135264149,1.1988949135264149,41.5,191.05578898225957,196.70821661998133,0.0,
ID1173997 ? ID1174338,0,1173997,1174338,0.26161369193154804,0.41577397719289444,2.3807258878845627,2.3807258878845627,55.5,205.80100843180833,224.75641145561906,0.0,
ID1166861 ? ID1166402,0,1166861,1166402,0.1047896568308474,1.0043732227913407,0.2128442145689707,0.2128442145689707,7.5,190.1179308738221,171.26376256660632,0.0,
ID1166867 ? ID1165591,0,1166867,1165591,0.06956521739130828,1.699841961259373,0.36430678497297314,0.36430678497297314,1.5,190.85069019851193,169.81081442816034,0.0,
ID1168887 ? ID1169160,0,1168887,1169160,0.0601290728789593,0.9051406410343524,0.026936028381992144,0.026936028381992144,29.5,181.2635519395135,168.56291091387246,0.0,
ID1173286 ? ID1173608,0,1173286,1173608,0.2015189873417722,1.1066987177371475,0.9595925994507191,0.9595925994507191,52.5,179.05140509521942,166.4902193770323,0.0,
ID1169944 ? ID1170395,0,1169944,1170395,0.10916091126010297,1.101414402969048,0.43979428463108616,0.43979428463108616,35.5,190.27756207943258,191.6727220391965,0.0,
ID1173620 ? ID1173902,0,1173620,1173902,0.18508026440037773,0.48363159272109096,1.4724593835556898,1.4724593835556898,53.5,182.1743034793535,186.36336568597716,0.0,
ID1173320 ? ID1173635,0,1173320,1173635,0.2481902792140641,0.12326230737439497,1.9918302275229938,1.9918302275229938,52.5,202.61740827303936,218.19859264395066,0.0,
ID1168453 ? ID1168610,0,1168453,1168610,0.16086088307077728,0.5333272348696074,1.1740907527957773,1.1740907527957773,27.5,181.83696065670665,167.6888668288941,0.0,
ID1171060 ? ID1170690,0,1171060,1170690,0.08178484867317393,1.6589350758536316,0.6997796689457215,0.6997796689457215,40.5,180.72123291661248,169.55371377400616,0.0,
ID1173064 ? ID1173300,0,1173064,1173300,0.1713709677419355,0.1753807045675236,1.206742737595685,1.206742737595685,51.5,181.7457573220671,184.30409130437604,0.0,
ID1167499 ? ID1167661,0,1167499,1167661,0.08262400939243397,0.22213600167072822,0.4620278838823273,0.4620278838823273,20.5,188.1788833936173,173.74637505404465,0.0,
ID1170161 ? ID1169967,0,1170161,1169967,0.11869423609416119,0.25827721664742864,1.0889399695314779,1.0889399695314779,38.5,190.54518603591816,193.74895489069158,0.0,
ID1175007 ? ID1174993,0,1175007,1174993,0.10305553373654908,0.5002432724150047,0.586084794334233,0.586084794334233,59.5,175.64178330192476,168.83905897252077,0.0,
ID1175041 ? ID1174951,0,1175041,1174951,0.1036959480682541,0.09067914339003728,0.6880090580351137,0.6880090580351137,57.5,191.1286943509166,211.6907166907167,0.0,
ID1165598 ? ID1165728,0,1165598,1165728,0.0821044966320651,1.4113739925897835,0.2884748180072895,0.2884748180072895,4.5,190.4585284068467,170.25713750392447,0.0,
ID1167122 ? ID1166250,0,1167122,1166250,0.09574019401095946,2.6695544055057128,0.572378076005655,0.572378076005655,12.5,189.73004314029544,172.73444762529573,0.0,
ID1172107 ? ID1171611,0,1172107,1171611,0.10114192495920571,2.808432576250025,0.4760513825643702,0.4760513825643702,45.5,181.0817068299827,171.24637531620291,0.0,
ID1173971 ? ID1174314,0,1173971,1174314,0.23291971894153818,0.32882813955340645,2.00038962257974,2.00038962257974,55.5,183.4387017975069,188.52049001171213,0.0,
ID1175073 ? ID1175064,0,1175073,1175064,0.1933774834436921,0.2645423757304873,1.1390761370921847,1.1390761370921847,59.5,190.10613232931263,213.59825814709748,0.0,
ID1173952 ? ID1174294,0,1173952,1174294,0.10404205183977044,1.1412173530785574,0.7093511964056928,0.7093511964056928,55.5,177.38413252025387,167.72341893090774,0.0,
ID1169737 ? ID1169944,0,1169737,1169944,0.17638665631151607,0.19692223674118867,1.0395843193496301,1.0395843193496301,34.5,190.1069675107643,191.04595199982214,0.0,
ID1169437 ? ID1169731,0,1169437,1169731,0.06956634809180984,0.5486116948890761,0.31069076800195977,0.31069076800195977,33.5,181.01864497597478,168.88758920619142,0.0,
ID1169183 ? ID1168937,0,1169183,1168937,0.14778887303850874,0.227356498398029,0.7779743299485244,0.7779743299485244,30.5,190.08789226418537,189.10400702426563,0.0,
ID1174887 ? ID1175007,0,1174887,1175007,0.15549738219894405,2.108785287202468,0.9478676295997073,0.9478676295997073,58.5,176.3698528617173,168.68371582461708,0.0,
ID1173300 ? ID1173620,0,1173300,1173620,0.1294964028776978,0.28524412360290735,0.8093109087068904,0.8093109087068904,52.5,181.87530529237944,185.293840791737,0.0,
ID1166310 ? ID1166867,0,1166310,1166867,0.13828032979977878,NaN,0.6341712419482393,0.6341712419482393,0.5,191.00238425969573,169.50122355682103,0.0,
ID1168937 ? ID1169325,0,1168937,1169325,0.12063278673149902,0.31818520399682765,0.7141394616605287,0.7141394616605287,31.5,189.88918905168904,189.8133547008547,0.0,
ID1170135 ? ID1169956,0,1170135,1169956,0.036563898808016804,2.0136279400966237,0.16372130177644206,0.16372130177644206,38.5,180.97313385978893,169.19378396000866,0.0,
ID1169956 ? ID1171060,0,1169956,1171060,0.09804912564438939,2.156683926511799,0.4143264584089414,0.4143264584089414,39.5,180.79894866420466,169.17090971598407,0.0,
ID1172437 ? ID1172958,0,1172437,1172958,0.08816425523126203,0.47666706496218775,0.8797988960580709,0.8797988960580709,49.5,180.99470078551298,173.43856588327003,0.0,
ID1174338 ? ID1175054,0,1174338,1175054,0.2580441141592381,0.433430295652318,1.854987340696273,1.854987340696273,56.5,206.94721765153463,226.47900781405718,0.0,
ID1173902 ? ID1173971,0,1173902,1173971,0.11537242472264508,0.3073430819889873,0.7917601871330481,0.7917601871330481,54.5,182.75970168506524,187.31817792985458,0.0,
ID1174314 ? ID1175011,0,1174314,1175011,0.13294311140153914,0.06195481265641258,0.6401294226700811,0.6401294226700811,56.5,183.99653958105932,189.71659779614328,0.0,
ID1166051 ? ID1166861,0,1166051,1166861,0.09915259891905948,0.1967713387979617,0.48255507828192556,0.48255507828192556,6.5,190.3231050487828,171.02923794638627,0.0,
ID1165997 ? ID1167122,0,1165997,1167122,0.10737357986188767,1.246495283799079,0.5982936251192532,0.5982936251192532,11.5,189.8379865852198,172.64935521220107,0.0,
ID1169947 ? ID1170403,1,1169947,1170403,0.12226984964392007,2.1525963363701686,0.06799075017350326,0.06799075017350326,35.5,213.2593566021867,192.45389142185434,0.0,
ID1174935 ? ID1175063,1,1174935,1175063,0.17639398118414096,2.2697268877554544,1.3308034184860702,1.3308034184860702,58.5,218.72952180568666,211.43513737689364,0.0,
ID1172140 ? ID1171655,1,1172140,1171655,0.183545260249122,0.8682642754834021,1.5202116775523666,1.5202116775523666,45.5,211.69954197201864,194.41568028721593,0.0,
ID1171067 ? ID1170702,1,1171067,1170702,0.10297508896791652,0.644181667199128,0.15833191713622619,0.15833191713622619,40.5,227.25513734054678,174.120962437741,0.0,
ID1170166 ? ID1169970,1,1170166,1169970,0.07491289198606277,0.037906371909707255,0.610100243625003,0.610100243625003,38.5,212.40213264033173,193.00681586300766,0.0,
ID1169738 ? ID1169947,1,1169738,1169947,0.14590414683889086,2.818235072943311,0.3710441404092833,0.3710441404092833,34.5,213.17319106840023,192.30822746521477,0.0,
ID1170143 ? ID1169961,1,1170143,1169961,0.125994570813447,0.13601050564884393,0.43975692551795276,0.43975692551795276,38.5,226.04506409488437,173.89116848368676,0.0,
ID1171070 ? ID1170713,1,1171070,1170713,0.05002122875160864,1.6770991410668838,0.15659380984730706,0.15659380984730706,40.5,212.1359152424717,193.49169339123816,0.0,
ID1173292 ? ID1173614,1,1173292,1173614,0.15673967419492518,0.6908475546955678,0.5135327352319102,0.5135327352319102,52.5,225.5740567351368,176.76264111417953,0.0,
ID1174325 ? ID1175029,1,1174325,1175029,0.10730593607305938,0.5906713165087923,0.6610807318582904,0.6610807318582904,56.5,218.20449221100358,210.74197081212856,0.0,
ID1171116 ? ID1171368,1,1171116,1171368,0.10871356473377625,0.2857470580655213,0.4593916287200174,0.4593916287200174,42.5,227.3533774064596,173.56695958151437,0.0,
ID1171634 ? ID1172140,1,1171634,1172140,0.09881948244859229,0.0050918972229514825,0.21129169142464754,0.21129169142464754,44.5,211.6750417710944,193.58375701157655,0.0,
ID1167837 ? ID1167867,1,1167837,1167867,0.07056144058120128,0.17003710769497113,0.6021600666215027,0.6021600666215027,23.5,216.5033149693631,182.84384479717812,0.0,
ID1170208 ? ID1170143,1,1170208,1170143,0.13301981494417248,0.6713833062299555,0.5787966558486616,0.5787966558486616,37.5,225.6109550666577,173.6270910578446,0.0,
ID1168615 ? ID1168901,1,1168615,1168901,0.12968228147959338,1.907363413886369,0.26737731732626785,0.26737731732626785,28.5,215.90035714866013,184.29925116188627,0.0,
ID1169329 ? ID1169458,1,1169329,1169458,0.13185799907791607,2.799875295050862,0.6408351277886319,0.6408351277886319,32.5,213.0738245614035,192.65420922677063,0.0,
ID1174302 ? ID1174991,1,1174302,1174991,0.09597240539719087,2.7715969100720836,0.400706886165788,0.400706886165788,56.5,225.64426761315931,177.01874175362838,0.0,
ID1171456 ? ID1172742,1,1171456,1172742,0.0987808578619831,0.8384008161497016,0.5108108762609094,0.5108108762609094,47.5,227.2909163157563,173.96379484269593,0.0,
ID1171613 ? ID1172122,1,1171613,1172122,0.08056814990170169,1.0489350111686686,0.2874118105965413,0.2874118105965413,44.5,227.81635719674313,172.84935618744566,0.0,
ID1173981 ? ID1174325,1,1173981,1174325,0.13460089270186293,0.31506593478167677,1.1790932413328823,1.1790932413328823,55.5,217.6723187630956,210.03676373634298,0.0,
ID1169935 ? ID1170372,1,1169935,1170372,0.10094265514534229,0.5750770198269288,0.5662050077387646,0.5662050077387646,35.5,223.74764483918165,173.95956938276674,0.0,
ID1171368 ? ID1171613,1,1171368,1171613,0.11175664366200488,0.7215319768538866,0.6094709894860508,0.6094709894860508,43.5,227.49988135147146,173.08814183460828,0.0,
ID1173626 ? ID1173908,1,1173626,1173908,0.22139933736113315,0.03220964069936364,2.031188364953669,2.031188364953669,53.5,216.0618285991241,207.80590261549912,0.0,
ID1173310 ? ID1173626,1,1173310,1173626,0.23902439024390243,0.3355640287123552,2.0938827608074897,2.0938827608074897,52.5,214.94363240359613,206.07310510475935,0.0,
ID1166870 ? ID1165595,1,1166870,1165595,0.07746478873237461,3.0057638947578997,0.2759271660523768,0.2759271660523768,1.5,217.43301115541058,177.04590229954493,0.0,
ID1172962 ? ID1173054,1,1172962,1173054,0.10152644657436993,1.2396399236631934,0.6070795329982419,0.6070795329982419,50.5,225.86709768184738,175.64310413028227,0.0,
ID1165594 ? ID1165604,1,1165594,1165604,0.17268128161890495,0.32975418967110914,0.20879541574535157,0.20879541574535157,3.5,217.4925029177299,177.20526724427828,0.0,
ID1175063 ? ID1175052,1,1175063,1175052,0.10156464452374414,0.9814805949738635,0.6447699478076243,0.6447699478076243,59.5,219.02617173235046,212.27008795637806,0.0,
ID1168901 ? ID1169172,1,1168901,1169172,0.5788346951154149,0.77972293765252,9.559951420648739,9.559951420648739,29.5,217.68534334627378,179.7617736905747,0.0,
ID1168586 ? ID1168458,1,1168586,1168458,0.07525510204081631,1.3077636160690294,0.2989850641588221,0.2989850641588221,26.5,215.86981741561516,183.90548045964087,0.0,
ID1168941 ? ID1169329,1,1168941,1169329,0.1320468642315532,1.9431388452384928,0.4036673558191581,0.4036673558191581,31.5,213.1213996529786,192.79305171761314,0.0,
ID1172980 ? ID1173069,1,1172980,1173069,0.20747422680412375,0.24063614219386198,1.9322174536620647,1.9322174536620647,50.5,213.60297109034212,202.601797148338,0.0,
ID1169970 ? ID1171070,1,1169970,1171070,0.11295047883066112,1.3854913280977554,0.3562488604602798,0.3562488604602798,39.5,212.16943624778486,193.30791222352957,0.0,
ID1167526 ? ID1167893,1,1167526,1167893,0.06615506747817623,0.3490459614456135,0.5095675947296717,0.5095675947296717,17.5,217.38698378028556,179.12644770726314,0.0,
ID1170234 ? ID1170166,1,1170234,1170166,0.08391860255718964,0.881473703631019,0.5214574572165235,0.5214574572165235,37.5,212.91926914185274,192.77755340140556,0.0,
ID1174991 ? ID1174891,1,1174991,1174891,0.5366748166259169,1.3330733634589431,8.782169197597128,8.782169197597128,57.5,227.7568738241526,173.11067132942895,0.0,
ID1170372 ? ID1170208,1,1170372,1170208,0.2223875507610087,0.6299469498674694,1.437342863077689,1.437342863077689,36.5,224.64871564976167,173.62264420841825,0.0,
ID1174991 ? ID1174902,1,1174991,1174902,0.5784919653893696,1.9645774491320716,8.864204777920218,8.864204777920218,57.5,223.3090701327371,180.69965400616985,0.0,
ID1174891 ? ID1175012,1,1174891,1175012,0.19314412089936372,1.9033247073281998,1.0273473103123443,1.0273473103123443,58.5,230.03733172702317,169.52285895238208,0.0,
ID1169734 ? ID1169935,1,1169734,1169935,0.16568430597838546,0.6198503745907807,0.9828086715535309,0.9828086715535309,34.5,223.07566911615993,174.28136961879292,0.0,
ID1166263 ? ID1166684,1,1166263,1166684,0.08429998851491749,1.9712311725667244,0.14931909538865612,0.14931909538865612,13.5,217.49562333487637,177.33717154779208,0.0,
ID1170713 ? ID1171124,1,1170713,1171124,0.1268834258525412,1.080372046048677,0.12922420633158205,0.12922420633158205,41.5,212.02016677280005,193.450791888734,0.0,
ID1169172 ? ID1168924,1,1169172,1168924,0.13321276429554962,0.912620376129928,0.647113490049509,0.647113490049509,30.5,219.6579728008546,175.18426188421876,0.0,
ID1171655 ? ID1171482,1,1171655,1171482,0.10260223048323036,0.004842474929741066,0.9179005866966885,0.9179005866966885,46.5,211.61499364467855,195.63179757318449,0.0,
ID1175029 ? ID1174935,1,1175029,1174935,0.08611701100598035,2.6483033113954355,0.1600504673744988,0.1600504673744988,57.5,218.40746753564187,210.90890181401505,0.0,
ID1169446 ? ID1169734,1,1169446,1169734,0.12271434376267076,1.0151081449703503,0.6199738195557466,0.6199738195557466,33.5,222.31045635944966,174.28205128205127,0.0,
ID1168901 ? ID1169186,1,1168901,1169186,0.5171803964778192,2.350873370059052,8.870757648480852,8.870757648480852,29.5,214.5235447055278,188.41759398455287,0.0,
ID1172450 ? ID1172980,1,1172450,1172980,0.19561243144426288,0.10421569575768592,1.9391945957004324,1.9391945957004324,49.5,213.0174457578824,200.77145927983406,0.0,
ID1173614 ? ID1173890,1,1173614,1173890,0.07503467576624911,1.1586737595501557,0.16438599047923233,0.16438599047923233,53.5,225.54007687217282,177.06002465711202,0.0,
ID1166060 ? ID1166866,1,1166060,1166866,0.055594651653784855,0.6227496234449408,0.07653529611536758,0.07653529611536758,6.5,217.24672411841286,177.6797914190298,0.0,
ID1173890 ? ID1173961,1,1173890,1173961,0.12683052429433828,2.36775126547001,0.26484856521752714,0.26484856521752714,54.5,225.59932069993988,177.13222157959,0.0,
ID1167867 ? ID1167871,1,1167867,1167871,0.10119284841652632,0.24870726330476273,0.4148226225992002,0.4148226225992002,24.5,216.34632738186582,183.32350666924415,0.0,
ID1167501 ? ID1167663,1,1167501,1167663,0.09767479771393217,0.3606171250459683,0.9554339677543311,0.9554339677543311,20.5,217.25143976421916,181.3701356472074,0.0,
ID1168191 ? ID1167837,1,1168191,1167837,0.06998069498068815,0.9203279614248305,0.614744407968211,0.614744407968211,22.5,216.70076062891667,182.27064317610416,0.0,
ID1173961 ? ID1174302,1,1173961,1174302,0.09928066279383796,2.7787318922027993,0.33566887223845127,0.33566887223845127,55.5,225.58850243323928,177.06872951609793,0.0,
ID1165604 ? ID1165739,1,1165604,1165739,0.11197873400898073,3.057116820338707,0.2860666364132507,0.2860666364132507,4.5,217.4587480270407,177.18382396736052,0.0,
ID1165842 ? ID1166002,1,1165842,1166002,0.11359026369169944,2.54640191651323,0.11439483994367133,0.11439483994367133,10.5,217.39791910716394,177.86985906412036,0.0,
ID1173908 ? ID1173981,1,1173908,1173981,0.1560861968549796,0.16220179143902733,1.1667188362706207,1.1667188362706207,54.5,217.0247115189169,209.07631831837585,0.0,
ID1166321 ? ID1166870,1,1166321,1166870,0.10848890454387283,NaN,0.21311829834169516,0.21311829834169516,0.5,217.4637576060682,177.06355755605568,0.0,
ID1173054 ? ID1173292,1,1173054,1173292,0.11097342746287497,0.6025839034785336,0.6595394107776441,0.6595394107776441,51.5,225.71052473882187,176.22731811388593,0.0,
ID1169458 ? ID1169738,1,1169458,1169738,0.08844665561084242,0.5282551145380678,0.18373498793414933,0.18373498793414933,33.5,213.08730601092896,192.252,0.0,
ID1171482 ? ID1172746,1,1171482,1172746,0.21081830790568656,0.43702182935953165,1.6880801936160192,1.6880801936160192,47.5,211.882737534373,196.87810559006212,0.0,
ID1169186 ? ID1168941,1,1169186,1168941,0.1010348762984945,1.797119533583248,0.19229964650907866,0.19229964650907866,30.5,213.12100452100452,192.60368032868033,0.0,
ID1171392 ? ID1171634,1,1171392,1171634,0.0765063755312616,2.354868260662101,0.14569043618776567,0.14569043618776567,43.5,211.54665853384935,193.45975457320736,0.0,
ID1167893 ? ID1167328,1,1167893,1167328,0.08727142893574646,0.36606739564250307,0.7435736555722272,0.7435736555722272,18.5,217.3856923372383,179.74291872052578,0.0,
ID1172746 ? ID1172450,1,1172746,1172450,0.2417437252311757,0.07086309794391697,2.2488711366376024,2.2488711366376024,48.5,212.50924385889584,198.74294403892944,0.0,
ID1171124 ? ID1171392,1,1171124,1171392,0.12061242820330964,0.9589135679242952,0.4879184126651251,0.4879184126651251,42.5,211.73801251005307,193.40401257690968,0.0,
ID1167127 ? ID1166263,1,1167127,1166263,0.0923660175770531,1.5759152012023927,0.17812617311360834,0.17812617311360834,12.5,217.43545571180874,177.40574273989074,0.0,
ID1170403 ? ID1170234,1,1170403,1170234,0.15645994219929982,1.157336947989612,0.22848430826829738,0.22848430826829738,36.5,213.19267200687605,192.56738550487756,0.0,
ID1175034 ? ID1175031,1,1175034,1175031,0.09079445145018916,0.6001315564550451,0.3838106066559392,0.3838106066559392,59.5,220.69476918779247,185.32773471145566,0.0,
ID1165739 ? ID1166060,1,1165739,1166060,0.07457147905994421,2.211612598298412,0.5761325759347825,0.5761325759347825,5.5,217.31561911230784,177.36736773160612,0.0,
ID1166684 ? ID1166876,1,1166684,1166876,0.1161152087024554,2.8623277631587585,0.7145014935428481,0.7145014935428481,14.5,217.50883479385823,177.6230909291886,0.0,
ID1174902 ? ID1175034,1,1174902,1175034,0.15065502183402202,0.6331401500370546,0.8289179710147698,0.8289179710147698,58.5,220.78859449336977,184.75234082397003,0.0,
ID1166876 ? ID1167214,1,1166876,1167214,0.059203920151054024,0.7768393434891984,0.19286023660979063,0.19286023660979063,15.5,217.4919172980421,178.0541073210311,0.0,
ID1167663 ? ID1168191,1,1167663,1168191,0.09952144315996792,0.8790413208914512,0.3687841126879847,0.3687841126879847,21.5,216.9457184404452,181.90035096542826,0.0,
ID1172441 ? ID1172962,1,1172441,1172962,0.1453426832495628,0.5018824385078443,0.6406395454842734,0.6406395454842734,49.5,226.14828309185685,175.22013618793545,0.0,
ID1166408 ? ID1166284,1,1166408,1166284,0.10003125976866911,2.5483949412281635,0.4977929011847851,0.4977929011847851,8.5,217.27462121212125,177.89080081009132,0.0,
ID1169315 ? ID1169446,1,1169315,1169446,0.14168530947054836,0.38111396592476826,1.0165887847689548,1.0165887847689548,32.5,221.6131403571675,174.46764484574868,0.0,
ID1171630 ? ID1171456,1,1171630,1171456,0.07270303527483124,0.8962214392551203,0.2672564860244973,0.2672564860244973,46.5,227.52462278524877,173.69156122658705,0.0,
ID1166002 ? ID1167127,1,1166002,1167127,0.07609642753413537,2.057441743917679,0.49124204715874875,0.49124204715874875,11.5,217.34690543760073,177.6510931259197,0.0,
ID1173069 ? ID1173310,1,1173069,1173310,0.16952518726475774,0.208499350453905,1.7473825529322933,1.7473825529322933,51.5,214.19791487394752,204.33221467659183,0.0,
ID1165595 ? ID1165594,1,1165595,1165594,0.09636767976277694,2.8797159096747706,0.20458329325122304,0.20458329325122304,2.5,217.38853531625614,177.02988053254597,0.0,
ID1170702 ? ID1171116,1,1170702,1171116,0.1162029267834821,2.09804974967655,0.3820851349772363,0.3820851349772363,41.5,227.34800768233987,173.9834127792176,0.0,
ID1172122 ? ID1171630,1,1172122,1171630,0.13775864846820274,1.858859015900448,0.8480411071730923,0.8480411071730923,45.5,227.80585448916693,173.2564338718287,0.0,
ID1172742 ? ID1172441,1,1172742,1172441,0.11359396544733824,0.25665952016667665,1.168031377256928,1.168031377256928,48.5,226.81503285601826,174.64818562857062,0.0,
ID1175012 ? ID1174997,1,1175012,1174997,0.0974495622382735,1.4834682342161822,0.59922654005284,0.59922654005284,59.5,230.63027625010088,169.69283413848632,0.0,
ID1167328 ? ID1167501,1,1167328,1167501,0.09030347890451518,0.22231240442348738,0.8037823094444945,0.8037823094444945,19.5,217.35872653322915,180.51135621406104,0.0,
ID1166866 ? ID1166408,1,1166866,1166408,0.11953768403998166,2.8962820822094852,0.07484305555335465,0.07484305555335465,7.5,217.23883061383063,177.6748768371109,0.0,
ID1167214 ? ID1167526,1,1167214,1167526,0.08448515210038321,0.5251469642324105,0.7539073504783054,0.7539073504783054,16.5,217.38269871763296,178.5039598487212,0.0,
ID1167871 ? ID1168586,1,1167871,1168586,0.07121982898581491,0.4435144419849329,0.5239142740777655,0.5239142740777655,25.5,216.16086697841803,183.7423117247784,0.0,
ID1168924 ? ID1169315,1,1168924,1169315,0.19126819126819128,0.050071443006915496,1.2772426424910908,1.2772426424910908,31.5,220.58517964414793,174.9282225194411,0.0,
ID1169961 ? ID1171067,1,1169961,1171067,0.1751538891997687,0.5717640024786139,0.9721836963293177,0.9721836963293177,39.5,226.70896285723995,174.04489924219254,0.0,
ID1166284 ? ID1165842,1,1166284,1165842,0.06285058643552266,2.5861808679160747,0.33504015189409453,0.33504015189409453,9.5,217.37004352030948,177.99105870822154,0.0,
ID1168458 ? ID1168615,1,1168458,1168615,0.07986630922955096,2.0191943131920693,0.5038200514058588,0.5038200514058588,27.5,215.75425410497766,184.10497994308736,0.0,
ID1167529 ? ID1167898,2,1167529,1167898,0.09823442246077096,1.166986096767629,0.6200094632298029,0.6200094632298029,17.5,895.767473831638,183.59398864809083,0.0,
ID1166872 ? ID1165597,2,1166872,1165597,0.08953068592065794,2.7816786464704055,0.3182051294780446,0.3182051294780446,1.5,898.9980852566475,188.51825262955802,0.0,
ID1165742 ? ID1166064,2,1165742,1166064,0.15047479912336914,1.8709371067520375,0.2977450108928137,0.2977450108928137,5.5,898.671245126747,188.02367653447527,0.0,
ID1167841 ? ID1167870,2,1167841,1167870,0.09378708663457191,0.4561887752098391,0.6975824976575695,0.6975824976575695,23.5,894.0989870612289,178.68259222841328,0.0,
